answer_leak_in_question,constants_mentioned_in_question,explicit_op_word_count,generation_cell,mean_gold_offered_position,n_offered,program_hash,question_skeleton,sample_id,tool_combo
0,1,0,G_2call_linear_continuation_00,4.0,9,9134ff9f7d79,"you first need to negate #. then, figure out how many whole times the result of that fits into #",ttdf_71beed1dd4e9,flip_sign|full_groups_of
0,1,1,A_2call_linear_continuation_00,4.5,9,b19c5825c614,a school tracks these figures for its yearbook. step #: convert # meters to kilometers. step #: round that result to the nearest whole number.,ttdf_82a29afd210d,meters_to_km|nearest_integer
0,1,1,A_3call_fan_in_variable_pla_00,7.0,10,cc6c93ca5ede,a lab notebook lists these measurements. step #: subtract # from #. step #: convert # hours to minutes. step #: compute the ratio of the result of step # to that result. what is the final result?,ttdf_465911f1b277,subtract|hours_to_minutes|ratio_of
0,1,2,G_3call_fan_in_variable_pla_00,5.333333333333333,12,69db6be0c6a0,a shop reviews its figures. step #: divide # by #. step #: convert # meters to kilometers. step #: compute the ratio of the result of step # to that result. what is the final result?,ttdf_8e16dda3615e,per_unit_value|km_from_meters|proportion_between
0,1,2,A_3call_fan_in_tool_catalog_01,12.666666666666666,18,a4f087a0181e,"first, convert # degrees fahrenheit to celsius, then take that result, and add # and #. use that value to multiply from step #.",ttdf_a6e8cb98422e,fahrenheit_to_celsius|add|multiply
0,1,0,G_3call_fan_in_variable_pla_00,10.333333333333334,12,13390a84ccf3,a shop reviews its figures. step #: take the square root of #. step #: add # and #. step #: add the result of step # and that result.,ttdf_a4421b7e7790,root_extract|total_of_pair|total_of_pair
0,1,1,G_2call_linear_tool_catalog_02,10.5,14,fd2b7c9f2887,"i need the final value after the following steps: find the #-based position of the largest item in [#, #, #, #]; average that result and #. (note: the team has # members, which is not needed here.)",ttdf_19d4ef4b4aa3,rank_of_peak|midpoint_value
0,1,0,G_2call_linear_continuation_04,5.0,11,bb3b807c3f87,a warehouse audit produced these numbers. step #: round # up to a whole number. step #: add that result and #. what is the final result?,ttdf_2c0a7cae2e35,round_up_whole|total_of_pair
0,1,2,G_6pcall_fan_in_tool_catalog_01,6.833333333333333,18,d707390cfe4d,work out the end result of these operations: square #; increase # by # percent; decrease that result by # percent; square that result; average the result of step # and that result; convert that result,ttdf_66dfb9598de3,self_product|grow_by_rate|shrink_by_rate|self_product|midpoint_value|stringify_amount
0,1,1,A_5call_fan_in_long_horizon_00,4.6,12,45433847277c,"my target is to build an identifier from the prefix 'run' and the value those steps produce, and the way there is: add # and #, then convert # minutes to seconds, then compute how many whole times # f",ttdf_054080797cf0,sum_two_numbers|minutes_to_seconds|whole_quotient|subtract|build_tag
0,1,2,G_5call_fan_in_long_horizon_00,8.2,12,2b749a0f23a1,"first, convert # hours to minutes, then find the ratio of that result to #, then calculate # percent of #, then round that result to # decimal place. finally, average the result of # and the value tho",ttdf_19e4c1441f45,minutes_from_hours|proportion_between|portion_by_rate|trim_precision|midpoint_value
0,1,0,A_4call_branch_aggregate_tool_catalog_00,9.25,14,470297b364eb,a hiking club recorded these values. step #: compute # percent of #. step #: compute how many whole times # fits into #. step #: take the square root of #. step #: find the spread between the largest ,ttdf_756af6f3e424,percent_of|floor_divide|sqrt|range_of_three
0,1,0,A_3call_fan_in_tool_catalog_01,6.333333333333333,15,c0019bf92cfd,"begin by converting # kilometers to meters. next, calculate the square root of #. finally, subtract the result of the second operation that result from the result of step #. report the final value onl",ttdf_2e44c0fd7518,km_to_meters|sqrt|subtract
0,1,0,G_6pcall_branch_aggregate_tool_catalog_00,7.0,16,6c684ec6c732,a delivery service reviews yesterday's log. step #: compute # percent of #. step #: decrease # by that result percent. step #: increase # by # percent. step #: subtract # from #. step #: add up the re,ttdf_2416d321d9dc,portion_by_rate|shrink_by_rate|grow_by_rate|reduce_amount|total_of_three_parts|whole_number_of
0,1,0,G_5call_branch_aggregate_tool_catalog_00,10.0,16,72e7e089393d,"ultimately i want to add up the result of step #, the result of step # and the value those steps produce. before that, subtract # from #, then add # and that result, then round # up to a whole number,",ttdf_bfc8d4579c00,reduce_amount|total_of_pair|round_up_whole|portion_by_rate|total_of_three_parts
0,1,1,G_6pcall_branch_aggregate_tool_catalog_00,7.666666666666667,17,77bcf80cad63,a delivery service reviews yesterday's log. step #: round # to # decimal places. step #: multiply that result by #. step #: negate #. step #: decrease # by that result percent. step #: round # to the ,ttdf_c46a009b05b5,trim_precision|pairwise_product|flip_sign|shrink_by_rate|whole_number_of|total_of_three_parts
0,1,0,A_6pcall_linear_long_horizon_00,4.333333333333333,9,157cb5cf3ab3,a lab notebook lists these measurements. step #: negate #. step #: subtract # from that result. step #: decrease that result by # percent. step #: decrease that result by # percent. step #: compute # ,ttdf_1366f3d0cc68,negate|subtract|decrease_by_percent|decrease_by_percent|percent_of|append_to_values
0,1,1,G_3call_fan_in_tool_catalog_01,6.333333333333333,15,2081ebcfc411,"first, square #. next, divide # by #. finally, add the result of step # and that result.",ttdf_b5a3d8565618,self_product|per_unit_value|total_of_pair
0,1,1,G_6pcall_branch_aggregate_tool_catalog_00,7.0,16,e1b645f4c63e,a delivery service reviews yesterday's log. step #: square #. step #: average # and that result. step #: add # and #. step #: increase that result by # percent. step #: compute how many whole times # ,ttdf_a8c5563d13cb,self_product|midpoint_value|combine_amounts|grow_by_rate|full_groups_of|reduce_amount|total_of_three_parts|whole_number_of
0,1,0,A_2call_linear_continuation_04,7.5,12,d730ecf21ddc,"add #, #, #, and #, then find out how many whole times # contains the previous value.",ttdf_c20996fb9b18,sum_of_values|floor_divide
0,1,1,A_2call_linear_tool_catalog_05,10.5,15,33beba3f7504,"convert # minutes to seconds, then negate the result of that conversion.",ttdf_96493871cda0,minutes_to_seconds|negate
0,1,0,G_2call_linear_continuation_03,6.0,9,bafb1856ce8a,an engineer checks a report. step #: take the reciprocal of #. step #: take the square root of that result. report only the final value.,ttdf_6fd76deaf2ef,reciprocal_value|root_extract
0,1,2,A_2call_linear_tool_catalog_05,6.5,14,4d8b271fe49a,"sum the values #, #, #, #, #, #, and then divide # by that result.",ttdf_59047a0cadb3,sum_of_values|quotient_of
0,1,0,A_3call_fan_in_tool_catalog_01,2.0,13,5db5c3529a12,an engineer checks a report. step #: compute the ratio of # to #. step #: find how many whole minutes fit into # seconds. step #: compute the ratio of the result of step # to that result. what is the ,ttdf_2a5ef0a73c01,ratio_of|seconds_to_full_minutes|ratio_of
0,1,0,A_2call_linear_continuation_00,3.5,9,12a417d903f3,"a hiking club recorded these values. step #: round # to the nearest whole number. step #: append that result to the list [#, #, #].",ttdf_9ca1a7f6ece3,nearest_integer|append_to_values
0,1,2,G_6pcall_fan_in_long_horizon_00,4.875,12,907efeab545b,a lab notebook lists these measurements. step #: find the absolute difference between # and #. step #: divide # by that result. step #: decrease that result by # percent. step #: subtract # from that ,ttdf_1f874f2db026,gap_between|split_evenly|shrink_by_rate|remaining_after|leftover_after_grouping|split_evenly|proportion_between|inside_limits
0,1,1,A_6pcall_fan_in_tool_catalog_02,3.0,9,a2a7afc55fc0,"to begin, round # down to the nearest whole number. use that result to multiply #, then negate that result to get a new value. find the absolute difference between that result and #, then add # to it.",ttdf_ccbf5884626c,floor|product_of_numbers|negate|absolute_difference|sum_two_numbers|absolute_difference|increase_by_percent|absolute_difference
0,1,3,A_3call_fan_in_variable_pla_00,4.0,10,646525dd8d15,"first, convert # degrees fahrenheit to celsius. then, take the average of # and #. finally, multiply the result of step # by that result.",ttdf_bee6f9d9d126,fahrenheit_to_celsius|average_of_two|product_of_numbers
0,1,0,G_2call_linear_continuation_03,2.5,8,3a8cc21ff5dd,an engineer checks a report. step #: take the square root of #. step #: take the reciprocal of that result.,ttdf_bf50584d2761,root_extract|reciprocal_value
0,1,1,A_2call_linear_continuation_00,0.5,9,bba0fe6ea991,"take # and divide it by #. use the result of that division and round it to the nearest whole number, to get your final answer.",ttdf_0b600a80dfa6,divide|nearest_integer
0,1,0,G_3call_fan_in_tool_catalog_01,7.333333333333333,13,1b56961fa3d5,a warehouse audit produced these numbers. step #: round # to the nearest whole number. step #: compute how many whole times # fits into #. step #: compute the result of step # percent of that result.,ttdf_3f9da81e78be,whole_number_of|full_groups_of|portion_by_rate
0,1,1,A_5call_fan_in_long_horizon_00,3.4,10,0294c0185ac9,"my target is to label the value those steps produce with the unit 'units', and the way there is: multiply # by #, then subtract # from #, then decrease that result by # percent, then subtract that res",ttdf_33820d4ecd0d,multiply|subtract|decrease_by_percent|subtract|label_with_unit
0,1,0,A_2call_linear_tool_catalog_02,11.5,18,319f5f0db14c,a warehouse audit produced these numbers. step #: round # to # decimal places. step #: add # and that result. report only the final value.,ttdf_424f7d64ac98,round_to_decimals|add
0,1,1,G_3call_linear_variable_pla_00,4.333333333333333,9,53048716b870,"add the numbers #, #, #, #. next, increase # by that result, as a percentage. finally, divide # by the result of that. what do you get?",ttdf_1a1c19a1a727,aggregate_total|grow_by_rate|per_unit_value
0,1,0,A_6pcall_linear_long_horizon_00,4.333333333333333,9,54b008d43aed,"begin by dividing # by #. afterwards, round the result to # decimal places. subsequently, calculate # percent of that result. then, round the result of the previous step down to the nearest integer. n",ttdf_e285d887c8bb,quotient_of|round_to_decimals|percentage_value|floor|negate|scale_values
0,1,1,A_3call_fan_in_variable_pla_00,6.333333333333333,11,45d218fe24a6,a shop reviews its figures. step #: round # to the nearest whole number. step #: compute the ratio of # to #. step #: multiply the result of step # by that result. what is the final result?,ttdf_19f9e9aa46b1,nearest_integer|ratio_of|product_of_numbers
0,1,2,G_6pcall_fan_in_long_horizon_00,5.833333333333333,11,1855ac2be574,please convert # meters to kilometers. then negate that result. then decrease that result by # percent. then compute the ratio of # to that result. then round # up to a whole number. and finally multi,ttdf_abdfa7d0bdfa,km_from_meters|flip_sign|shrink_by_rate|proportion_between|round_up_whole|scale_quantity
0,1,0,G_3call_linear_variable_pla_00,3.0,8,82a3260d96e3,"take the ratio of # to #, then use that result and increase it by # percent, square the final value to get your result.",ttdf_43381ee28a12,proportion_between|grow_by_rate|self_product
0,1,0,G_2call_linear_tool_catalog_02,7.5,13,e5bb32d54536,a school tracks these figures for its yearbook. step #: round # down to a whole number. step #: subtract # from that result. report only the final value.,ttdf_2c64e7e8778b,round_down_whole|remaining_after
0,1,0,G_5call_fan_in_long_horizon_00,3.8,12,5e585163b1d9,"find how many whole minutes fit into # seconds, and then compute how many whole times # fits into that result, and then square #, and then increase # by that result percent, concluding by add the resu",ttdf_7632b1c26e76,whole_minutes_from_seconds|full_groups_of|self_product|grow_by_rate|combine_amounts
0,1,1,G_3call_linear_variable_pla_00,4.0,8,b9420d598178,"calculate the average of #, #, #, #, #. then, increase # by that result percent. finally, express the increase as a percent of # and report the result.",ttdf_0982b2624c98,central_value|grow_by_rate|portion_by_rate
0,1,2,G_6pcall_fan_in_long_horizon_00,4.333333333333333,10,298dd7e32fce,a lab notebook lists these measurements. step #: compute the ratio of # to #. step #: multiply # by that result. step #: average that result and #. step #: round # to # decimal places. step #: subtrac,ttdf_2af211890b32,proportion_between|pairwise_product|midpoint_value|trim_precision|reduce_amount|exceeds_value
0,1,1,G_2call_linear_continuation_00,5.5,9,6f3f290a5e58,"first, negate #. then, divide # by that result.",ttdf_4cca69489d98,flip_sign|per_unit_value
